Período,VAR01,VAR02,VAR03,VAR04,VAR06,VAR07,VAR10,VAR12,VAR16,VAR17,VAR18,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR28,VAR31,VAR31c,VAR33,VAR34,GROUP
0.5714285714285714,0.05194805194805195,0.0,0.0,0.03146853146853147,0.0,0.0,0.0,0.0,0.0,0.0,0.15306122448979592,0.0,0.0,0.0,0.0,0.3653857142857143,0.2387259283334688,0.3275261324041812,0.3643835616438356,0.3818181818181817,0.0,0.2083333333333333,2
0.7142857142857143,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905923344947737,0.010958904109589041,0.006060606060606061,0.0,0.0,1
0.42857142857142855,0.025974025974025976,0.0,0.0,0.01048951048951049,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.08163265306122447,0.0,0.1,0.0,0.038461538461538464,0.07142857142857142,0.2646461363451694,0.06968641114982578,0.13150684931506848,0.2424242424242425,0.3333333333333333,0.08333333333333333,2
1.0,0.5454545454545454,0.0,0.0,0.0017482517482517485,0.0,0.0,0.0,0.0,0.0,0.4810725552050473,0.21428571428571427,0.0,0.0,0.0,0.07692307692307693,0.8571428571428571,0.3544730641098562,0.8013937282229965,0.8876712328767123,0.4484848484848485,0.6666666666666666,0.2083333333333333,0
0.2857142857142857,0.01948051948051948,0.0,0.06666666666666668,0.012237762237762238,0.0,0.0,0.09090909090909093,0.0,0.0,0.0998422712933754,0.2755102040816326,0.0,0.2,0.0,0.07692307692307693,0.35714285714285715,0.9263021044933778,0.2543554006968641,0.4136986301369863,0.5818181818181818,1.0,0.2083333333333333,4
0.42857142857142855,0.2077922077922078,0.0,0.17333333333333334,0.04370629370629369,0.0,0.0,0.13636363636363635,0.0,0.0,0.01577287066246057,0.6224489795918368,0.0,0.2,0.0,0.0,0.42857142857142855,0.2909726172097181,0.11498257839721256,0.4273972602739726,0.4060606060606061,0.3333333333333333,0.16666666666666666,0
0.2857142857142857,0.07792207792207792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14195583596214512,0.08163265306122447,0.0,0.15,0.0,0.07692307692307693,0.07142857142857142,0.8899406841634843,0.05226480836236934,0.1178082191780822,0.1696969696969697,0.6666666666666666,0.08333333333333333,4
1.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13406940063091485,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.055749128919860634,0.08493150684931508,0.11515151515151514,0.6666666666666666,0.0,2
0.0,0.2272727272727273,0.0,1.0,1.0,0.0,0.0,0.8636363636363636,0.0,0.0,0.1498422712933754,0.3877551020408163,0.0,0.0,0.0,0.0,0.6428571428571429,0.10973429755423744,0.8118466898954704,0.673972602739726,0.5575757575757576,0.6666666666666666,0.16666666666666666,0
0.42857142857142855,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007886435331230283,0.051020408163265314,0.0,0.0,0.0,0.0,0.0,0.17217843503697086,0.055749128919860634,0.0410958904109589,0.07272727272727272,0.6666666666666666,0.041666666666666664,2
0.42857142857142855,0.012987012987012988,0.0,0.0,0.005244755244755245,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010452961672473868,0.03561643835616438,0.07272727272727272,0.0,0.0,1
1.0,0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26025236593059936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08710801393728224,0.0547945205479452,0.09696969696969696,0.6666666666666666,0.0,2
0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905923344947737,0.0,0.0,0.0,0.0,1
0.5714285714285714,0.03896103896103896,0.0,0.0,0.0017482517482517485,0.0,0.0,0.0,0.0,0.0,0.4288643533123029,0.010204081632653059,0.0,0.15,0.0,0.07692307692307693,0.12362857142857142,0.0,0.11149825783972124,0.1232876712328767,0.10303030303030304,0.6666666666666666,0.0,2
0.0,0.06493506493506493,0.0,0.0,0.0017482517482517485,0.0,0.0,0.0,0.0,0.0,0.5261829652996846,0.09183673469387756,0.0,0.05,0.0,0.038461538461538464,0.0824142857142857,0.2905663443568701,0.07317073170731707,0.0821917808219178,0.09090909090909093,0.6666666666666666,0.16666666666666666,3
0.0,0.032467532467532464,0.0,0.013333333333333334,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.3864353312302839,0.1326530612244898,0.0,0.0,0.0,0.0,0.14285714285714285,0.3198586170472089,0.1602787456445993,0.19452054794520549,0.22424242424242424,0.6666666666666666,0.16666666666666666,3
0.42857142857142855,0.11688311688311688,0.0,0.0,0.0034965034965034965,0.0,0.0,0.09090909090909093,0.0,0.0,0.08675078864353312,0.1326530612244898,0.0,0.0,0.0,0.0,0.14285714285714285,0.3245713821402454,0.11846689895470384,0.14794520547945206,0.15757575757575756,0.6666666666666666,0.16666666666666666,2
0.5714285714285714,0.05844155844155844,0.0,0.013333333333333334,0.0017482517482517485,0.0,0.0,0.0,0.0,0.0,0.48438485804416404,0.2857142857142857,0.0,0.25,0.0,0.1153846153846154,0.26922857142857143,0.2969448281465833,0.21602787456446,0.2684931506849315,0.2787878787878788,0.6666666666666666,0.16666666666666666,2
0.5714285714285714,0.0974025974025974,0.0,0.0,0.1993006993006993,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.17346938775510204,0.0,0.0,0.0,0.0,0.35714285714285715,0.3686519866742504,0.1672473867595819,0.3863013698630137,0.4303030303030303,0.0,0.16666666666666666,2
0.42857142857142855,0.0974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3075709779179811,0.08163265306122447,0.0,0.0,0.0,0.0,0.07142857142857142,0.2568863248557731,0.0975609756097561,0.11232876712328768,0.1696969696969697,0.6666666666666666,0.125,2
0.0,0.03896103896103896,0.0,0.02666666666666667,0.04370629370629369,0.0,0.0,0.0,1.0,0.0,0.008990536277602523,0.12244897959183673,0.0,0.3,0.25,0.0,0.09065714285714288,0.3217274721703096,0.05226480836236934,0.0904109589041096,0.1393939393939394,0.6666666666666666,0.08333333333333333,3
0.42857142857142855,0.006493506493506494,0.0,0.013333333333333334,0.0017482517482517485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905923344947737,0.0027397260273972607,0.006060606060606061,0.0,0.0,1
0.0,0.01948051948051948,0.0,0.10666666666666667,0.026223776223776224,0.0,0.0,0.18181818181818185,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.06968641114982578,0.052054794520547946,0.060606060606060615,0.0,0.0,1
1.0,0.0974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22870662460567825,0.15306122448979592,0.0,0.0,0.0,0.07692307692307693,0.21428571428571427,0.3375721134313805,0.11846689895470384,0.2136986301369863,0.2787878787878788,0.6666666666666666,0.16666666666666666,2
0.7142857142857143,0.07792207792207792,0.125,0.18666666666666668,0.045454545454545456,0.0,0.0,0.13636363636363635,0.0,0.5,0.07886435331230282,0.30612244897959184,0.0,0.1,0.0,0.07692307692307693,0.2857142857142857,0.9412123181928984,0.1916376306620209,0.3013698630136986,0.4909090909090909,0.3333333333333333,0.16666666666666666,4
0.2857142857142857,0.05844155844155844,0.125,0.0,0.0017482517482517485,0.0,0.0,0.0,0.0,0.0,0.03943217665615142,0.1836734693877551,0.0,0.1,0.0,0.07692307692307693,0.14285714285714285,0.8456975704883399,0.0940766550522648,0.1863013698630137,0.2545454545454545,0.6666666666666666,0.08333333333333333,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905923344947737,0.0,0.0,0.0,0.0,1
0.7142857142857143,0.025974025974025976,0.0,0.12,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.11041009463722397,0.3979591836734694,0.0,0.25,0.0,0.07692307692307693,0.42857142857142855,0.9636792069553912,0.1986062717770035,0.4876712328767123,0.6363636363636364,1.0,0.16666666666666666,4
0.2857142857142857,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313588850174216,0.0136986301369863,0.030303030303030307,0.0,0.0,1
1.0,0.08441558441558443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04731861198738172,0.040816326530612235,0.0,0.1,0.0,0.038461538461538464,0.0,0.30945803201430083,0.024390243902439025,0.052054794520547946,0.09090909090909093,0.3333333333333333,0.08333333333333333,2
0.0,0.05844155844155844,0.0,0.0,0.0017482517482517485,0.0,0.0,0.045454545454545456,0.0,0.0,0.22082018927444802,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.05265296172909727,0.15331010452961671,0.1863013698630137,0.14545454545454545,0.3333333333333333,0.041666666666666664,3
0.42857142857142855,0.3181818181818182,0.0,0.0,0.026223776223776224,0.0,0.0,0.045454545454545456,0.0,0.0,0.13406940063091485,0.15306122448979592,0.0,0.0,0.0,0.0,0.35714285714285715,0.3952628585357927,0.09059233449477352,0.3753424657534247,0.5030303030303029,0.6666666666666666,0.16666666666666666,2
0.0,0.01948051948051948,0.125,0.05333333333333334,0.07167832167832168,0.0,0.0,0.09090909090909093,0.0,0.0,0.5011041009463723,0.8877551020408163,0.0,0.25,0.1875,0.0,0.3901071428571429,0.2593645892581458,0.4738675958188153,0.38904109589041097,0.3636363636363637,0.6666666666666666,0.6666666666666666,0
0.42857142857142855,0.08441558441558443,0.0,0.0,0.026223776223776224,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.4183673469387755,0.0,0.0,0.0,0.0,0.21428571428571427,0.4237425855204355,0.0940766550522648,0.2410958904109589,0.3090909090909091,0.6666666666666666,0.16666666666666666,2
1.0,0.025974025974025976,0.0,0.0,0.006993006993006993,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.3270090192573332,0.12195121951219512,0.0958904109589041,0.14545454545454545,0.0,0.125,2
0.5714285714285714,0.07142857142857142,0.0,0.0,0.01048951048951049,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.07417857142857143,0.011050621597464859,0.10801393728222997,0.07397260273972603,0.09696969696969696,0.0,0.041666666666666664,1
0.0,0.18181818181818185,0.0,0.2533333333333333,0.11713286713286715,0.0,0.0,0.3636363636363637,0.0,0.0,0.522397476340694,0.1326530612244898,0.0,0.05,0.25,0.038461538461538464,0.20604285714285714,0.19423905094661573,0.20905923344947736,0.2054794520547945,0.22424242424242424,0.6666666666666666,0.125,3
0.2857142857142857,0.7402597402597403,0.125,0.08,0.04370629370629369,0.0,0.0,0.2727272727272727,0.0,0.0,0.023659305993690854,0.7040816326530612,0.0,0.0,0.0,0.0,0.5714285714285714,0.39018444787519296,0.3310104529616725,0.6328767123287671,0.6545454545454545,0.6666666666666666,0.16666666666666666,0
0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3353312302839117,0.051020408163265314,0.0,0.1,0.0625,0.07692307692307693,0.19505714285714285,0.2255626879011945,0.12195121951219512,0.19452054794520549,0.18181818181818185,0.6666666666666666,0.125,3
0.42857142857142855,0.24025974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37066246056782337,0.17346938775510204,0.0,0.0,0.0,0.0,0.07142857142857142,0.2462013488258715,0.1254355400696864,0.136986301369863,0.17575757575757575,0.6666666666666666,0.08333333333333333,2
0.7142857142857143,0.4220779220779221,0.0,0.09333333333333334,0.02797202797202797,0.0,0.0,0.0,0.0,0.0,0.09463722397476344,0.16326530612244894,0.0,0.15,0.0,0.038461538461538464,0.2857142857142857,0.9924026976517428,0.1254355400696864,0.3041095890410959,0.4787878787878788,0.6666666666666666,0.16666666666666666,4
1.0,0.05844155844155844,0.25,0.0,0.026223776223776224,0.0,0.0,0.09090909090909093,0.0,0.0,0.1813880126182965,0.16326530612244894,0.0,0.0,0.0,0.07692307692307693,0.2857142857142857,0.2899975623628829,0.2264808362369338,0.3123287671232877,0.4,0.6666666666666666,0.16666666666666666,2
0.0,0.03896103896103896,0.125,0.0,0.0017482517482517485,0.0,0.0,0.0,0.0,0.0,0.0017350157728706626,0.030612244897959183,0.0,0.05,0.0,0.0,4.120714285714285e-06,0.12403510197448607,0.055749128919860634,0.0410958904109589,0.03636363636363636,0.3333333333333333,0.041666666666666664,1
0.42857142857142855,0.1038961038961039,0.0,0.0,0.0017482517482517485,0.0,0.0,0.0,0.0,0.0,0.07097791798107256,0.22448979591836726,0.0,0.0,0.1875,0.07692307692307693,0.35714285714285715,0.3818964816770943,0.24390243902439024,0.3561643835616438,0.5151515151515151,0.6666666666666666,0.125,2
0.42857142857142855,0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0273972602739726,0.03636363636363636,0.0,0.0,1
0.42857142857142855,0.025974025974025976,0.0,0.02666666666666667,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.16326530612244894,0.0,0.0,0.0,0.0,0.07142857142857142,0.304013975786138,0.05923344947735192,0.07945205479452055,0.11515151515151514,0.0,0.08333333333333333,1
0.42857142857142855,0.01948051948051948,0.0,0.09333333333333334,0.015734265734265736,0.0,0.0,0.0,0.0,0.0,0.06309148264984228,0.15306122448979592,0.0,0.5,0.0,0.0,0.14285714285714285,0.2574957341350451,0.055749128919860634,0.19452054794520549,0.29696969696969705,0.3333333333333333,0.2083333333333333,2
0.42857142857142855,0.032467532467532464,0.0,0.013333333333333334,0.0472027972027972,0.0,0.0,0.13636363636363635,0.0,0.0,0.04731861198738172,0.15306122448979592,0.0,0.05,0.0,0.038461538461538464,0.21428571428571427,0.2761842853660519,0.3728222996515679,0.27945205479452057,0.3636363636363637,0.3333333333333333,0.08333333333333333,2
0.5714285714285714,0.2012987012987013,0.0,0.0,0.005244755244755245,0.0,0.0,0.0,0.0,0.0,0.0022082018927444807,0.15306122448979592,0.0,0.05,0.0,0.038461538461538464,0.17857142857142858,0.3328187210530593,0.1986062717770035,0.1780821917808219,0.1393939393939394,0.3333333333333333,0.16666666666666666,2
0.0,0.05844155844155844,0.0,0.0,0.050699300699300696,0.0,0.0,0.045454545454545456,0.75,0.0,0.05425867507886435,0.22448979591836726,0.0,0.1,1.0,0.0,0.2637357142857143,0.21873730397334853,0.14285714285714285,0.26301369863013696,0.21818181818181812,0.6666666666666666,0.2916666666666667,3
0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905923344947737,0.0,0.0,0.0,0.0,1
0.42857142857142855,0.01948051948051948,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.5,0.4100946372239748,0.3469387755102041,0.0,0.0,0.0,0.0,0.42857142857142855,0.2834159421467458,0.30313588850174217,0.4767123287671233,0.4787878787878788,0.6666666666666666,0.2083333333333333,0
0.2857142857142857,0.01948051948051948,0.0,0.013333333333333334,0.0017482517482517485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.030136986301369864,0.054545454545454536,0.0,0.0,1
0.42857142857142855,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0,0.05,0.0,0.038461538461538464,0.07142857142857142,0.3255464369870805,0.04878048780487805,0.13972602739726028,0.21212121212121213,0.3333333333333333,0.16666666666666666,2
0.2857142857142857,1.0,0.0,0.22666666666666666,0.0576923076923077,0.0,0.0,0.09090909090909093,0.0,0.0,0.06309148264984228,0.32653061224489793,0.0,0.0,0.0,0.0,0.5714285714285714,0.2811001868855123,0.31010452961672474,0.6219178082191781,0.7090909090909091,0.6666666666666666,0.125,0
0.0,0.01948051948051948,0.125,0.0,0.2272727272727273,0.0,0.0,0.2727272727272727,0.5,0.0,0.007886435331230283,0.30612244897959184,0.0,0.1,0.125,0.038461538461538464,0.7170357142857143,0.32205249045258794,0.9128919860627178,0.7150684931506849,0.3757575757575757,0.3333333333333333,0.375,0
0.2857142857142857,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917981072555205,0.09183673469387756,0.0,0.0,0.0,0.0,0.07142857142857142,0.3132769968310717,0.04529616724738676,0.10684931506849316,0.17575757575757575,0.6666666666666666,0.16666666666666666,3
0.0,0.05194805194805195,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0036277602523659314,0.051020408163265314,0.0,0.05,0.5,0.0,4.945e-06,0.07914195173478507,0.05226480836236934,0.04931506849315069,0.054545454545454536,0.3333333333333333,0.041666666666666664,1
0.42857142857142855,0.14285714285714285,0.0,0.0,0.006993006993006993,0.0,0.0,0.09090909090909093,0.0,0.5,0.0,0.2755102040816326,0.0,0.0,0.0,0.0,0.35714285714285715,0.3912407572925977,0.0313588850174216,0.4054794520547945,0.5696969696969697,0.3333333333333333,0.16666666666666666,5
0.0,0.045454545454545456,0.0,0.21333333333333326,0.04020979020979022,0.0,0.0,0.045454545454545456,0.0,0.0,0.5529968454258676,0.1020408163265306,0.0,0.05,0.0,0.038461538461538464,0.19505714285714285,0.2767124400747542,0.17421602787456447,0.19452054794520549,0.18181818181818185,0.6666666666666666,0.16666666666666666,3
0.42857142857142855,0.11038961038961036,0.0,0.04,0.045454545454545456,0.0,0.0,0.18181818181818185,0.0,1.0,0.0,0.1836734693877551,0.0,0.0,0.0,0.0,0.2857142857142857,0.36150158446412617,0.2578397212543554,0.3095890410958904,0.5151515151515151,0.0,0.2083333333333333,5
0.42857142857142855,0.18831168831168832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04731861198738172,0.061224489795918366,0.0,0.1,0.0,0.038461538461538464,0.07142857142857142,0.3200211261883481,0.0975609756097561,0.11506849315068493,0.18181818181818185,0.3333333333333333,0.08333333333333333,2
0.42857142857142855,0.12987012987012986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11041009463722397,0.17346938775510204,0.0,0.0,0.125,0.07692307692307693,0.14285714285714285,0.3758430161696596,0.21254355400696864,0.21095890410958906,0.21212121212121213,0.6666666666666666,0.2916666666666667,2
0.42857142857142855,0.12987012987012986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3627760252365931,0.07142857142857142,0.0,0.0,0.0,0.07692307692307693,0.07142857142857142,0.2726903388315593,0.0313588850174216,0.12876712328767126,0.1393939393939394,0.6666666666666666,0.125,2
0.0,0.12337662337662338,0.0,0.13333333333333333,0.04370629370629369,0.0,0.0,0.13636363636363635,0.0,0.0,0.34053627760252364,0.07142857142857142,0.0,0.2,0.375,0.07692307692307693,0.2252714285714285,0.22227187779312588,0.17421602787456447,0.22465753424657534,0.2484848484848485,0.6666666666666666,0.125,3
0.2857142857142857,0.4155844155844156,0.0,0.0,0.033216783216783216,0.0,0.0,0.0,0.0,0.0,0.01577287066246057,0.1836734693877551,0.0,0.15,0.0,0.07692307692307693,0.42857142857142855,0.9170390834484442,0.2787456445993031,0.4602739726027397,0.5333333333333333,0.6666666666666666,0.125,4
0.0,0.2987012987012987,0.0,0.0,0.0576923076923077,0.0,0.0,0.0,0.0,0.0,0.0061514195583596215,0.11224489795918367,0.0,0.1,0.0,0.0,0.3956071428571429,0.2560331518647924,0.5087108013937283,0.3945205479452055,0.3878787878787879,0.6666666666666666,0.16666666666666666,3
0.42857142857142855,0.3896103896103896,0.375,0.0,0.2954545454545455,0.0,0.0,0.6363636363636364,0.0,0.0,0.3943217665615142,0.3673469387755102,0.0,0.0,0.0,0.0,0.6428571428571429,0.35682944665637445,0.4355400696864111,0.7013698630136986,0.703030303030303,0.6666666666666666,0.2083333333333333,0
0.42857142857142855,0.025974025974025976,0.0,0.0,0.015734265734265736,0.0,0.0,0.0,0.0,0.0,0.0,0.12244897959183673,0.0,0.0,0.0,0.07692307692307693,0.21428571428571427,0.3557731372389697,0.11846689895470384,0.273972602739726,0.3272727272727273,0.6666666666666666,0.08333333333333333,2
0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905923344947737,0.0,0.0,0.0,0.0,1
0.42857142857142855,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1020408163265306,0.0,0.0,0.0,0.0,0.07142857142857142,0.3827090273827903,0.06620209059233449,0.10136986301369864,0.09090909090909093,0.0,0.125,5
0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020905923344947737,0.0,0.0,0.0,0.0,1
